cliente	mes	tipo	valor						
27207	2023-09-01 00:00:00.000	NADA	0						
31561	2023-06-01 00:00:00.000	NADA	0						
22524	2023-02-01 00:00:00.000	NADA	0						
28637	2023-02-01 00:00:00.000	OUTROS CUSTOS	-7923						
25216	2023-06-01 00:00:00.000	NADA	0						
30200	2023-02-01 00:00:00.000	NADA	0						
26446	2023-03-01 00:00:00.000	NADA	0						
30408	2023-08-01 00:00:00.000	NADA	0						
25828	2023-02-01 00:00:00.000	DESPESA COM VIAGEM	-1060						
25808	2023-03-01 00:00:00.000	SOFTWARE	-6271						
10601	2023-06-01 00:00:00.000	OUTROS CUSTOS	-791						
11386	2023-07-01 00:00:00.000	NADA	0						
24617	2023-03-01 00:00:00.000	SOFTWARE	-8598						
28165	2023-06-01 00:00:00.000	NADA	0						
31338	2023-09-01 00:00:00.000	NADA	0						
21832	2023-02-01 00:00:00.000	NADA	0						
27505	2023-07-01 00:00:00.000	NADA	0						
7714	2023-02-01 00:00:00.000	SOFTWARE	-2848						
30702	2023-04-01 00:00:00.000	DESPESA COM VIAGEM	-4316						
30173	2023-06-01 00:00:00.000	OUTROS CUSTOS	-6212						
20472	2023-08-01 00:00:00.000	NADA	0						
27372	2023-03-01 00:00:00.000	OUTROS CUSTOS	-309						
18111	2023-01-01 00:00:00.000	MARKETING	-2590						
30612	2023-04-01 00:00:00.000	MARKETING	-5577						
31089	2023-02-01 00:00:00.000	NADA	0						
30204	2023-04-01 00:00:00.000	NADA	0						
31288	2023-07-01 00:00:00.000	NADA	0						
29578	2023-04-01 00:00:00.000	DESPESA COM VIAGEM	-8378						
30879	2023-02-01 00:00:00.000	NADA	0						
28176	2023-02-01 00:00:00.000	NADA	0						
28896	2023-01-01 00:00:00.000	OUTROS CUSTOS	-3572						
29101	2023-05-01 00:00:00.000	SOFTWARE	-8268						
25171	2023-03-01 00:00:00.000	MARKETING	-5541						
21243	2023-04-01 00:00:00.000	SOFTWARE	-988						
27279	2023-08-01 00:00:00.000	NADA	0						
30754	2023-04-01 00:00:00.000	DESPESA COM VIAGEM	-2939						
28179	2023-05-01 00:00:00.000	NADA	0						
10558	2023-03-01 00:00:00.000	NADA	0						
30360	2023-03-01 00:00:00.000	NADA	0						
28943	2023-07-01 00:00:00.000	OUTROS CUSTOS	-1691						
30702	2023-05-01 00:00:00.000	DESPESA COM VIAGEM	-2851						
29437	2023-05-01 00:00:00.000	NADA	0						
30971	2023-05-01 00:00:00.000	DESPESA COM VIAGEM	-7511						
17793	2023-01-01 00:00:00.000	SOFTWARE	-608						
22908	2023-01-01 00:00:00.000	NADA	0						
13906	2023-02-01 00:00:00.000	NADA	0						
12739	2023-08-01 00:00:00.000	DESPESA COM VIAGEM	-4710						
17707	2023-06-01 00:00:00.000	SOFTWARE	-1895						
13520	2023-06-01 00:00:00.000	NADA	0						
25243	2023-02-01 00:00:00.000	NADA	0						
13014	2023-04-01 00:00:00.000	OUTROS CUSTOS	-8735						
16994	2023-05-01 00:00:00.000	OUTROS CUSTOS	-6442						
17507	2023-09-01 00:00:00.000	SOFTWARE	-273						
14964	2023-01-01 00:00:00.000	MARKETING	-103						
6202	2023-09-01 00:00:00.000	NADA	0						
20601	2023-04-01 00:00:00.000	DESPESA COM VIAGEM	-3086						
12361	2023-06-01 00:00:00.000	OUTROS CUSTOS	-5901						
23456	2023-07-01 00:00:00.000	OUTROS CUSTOS	-2267						
10967	2023-09-01 00:00:00.000	NADA	0						
12107	2023-04-01 00:00:00.000	NADA	0						
9195	2023-04-01 00:00:00.000	DESPESA COM VIAGEM	-115						
7419	2023-05-01 00:00:00.000	NADA	0						
2991	2023-05-01 00:00:00.000	MARKETING	-1616						
24644	2023-06-01 00:00:00.000	OUTROS CUSTOS	-645						
5950	2023-07-01 00:00:00.000	MARKETING	-7660						
25787	2023-08-01 00:00:00.000	OUTROS CUSTOS	-5672						
6432	2023-09-01 00:00:00.000	DESPESA COM VIAGEM	-1146						
21878	2023-01-01 00:00:00.000	DESPESA COM VIAGEM	-6553						
6595	2023-03-01 00:00:00.000	MARKETING	-6356						
8138	2023-03-01 00:00:00.000	NADA	0						
1312	2023-03-01 00:00:00.000	SOFTWARE	-6881						
15008	2023-04-01 00:00:00.000	OUTROS CUSTOS	-3771						
11825	2023-04-01 00:00:00.000	NADA	0						
11239	2023-05-01 00:00:00.000	NADA	0						
9708	2023-05-01 00:00:00.000	MARKETING	-5845						
16843	2023-06-01 00:00:00.000	NADA	0						
22014	2023-07-01 00:00:00.000	SOFTWARE	-4213						
14658	2023-08-01 00:00:00.000	SOFTWARE	-3124						
7296	2023-06-01 00:00:00.000	DESPESA COM VIAGEM	-5911						
21312	2023-09-01 00:00:00.000	NADA	0						
15813	2023-06-01 00:00:00.000	NADA	0						
16093	2023-07-01 00:00:00.000	MARKETING	-7148						
13124	2023-02-01 00:00:00.000	MARKETING	-9781						
10541	2023-03-01 00:00:00.000	NADA	0						
754	2023-05-01 00:00:00.000	OUTROS CUSTOS	-5617						
6889	2023-07-01 00:00:00.000	OUTROS CUSTOS	-1457						
8254	2023-07-01 00:00:00.000	DESPESA COM VIAGEM	-8953						
30528	2023-07-01 00:00:00.000	OUTROS CUSTOS	-4521						
23087	2023-01-01 00:00:00.000	DESPESA COM VIAGEM	-6278						
4781	2023-03-01 00:00:00.000	OUTROS CUSTOS	-8643						
18576	2023-05-01 00:00:00.000	SOFTWARE	-6782						
14573	2023-03-01 00:00:00.000	MARKETING	-65						
10444	2023-06-01 00:00:00.000	DESPESA COM VIAGEM	-9497						
2606	2023-06-01 00:00:00.000	NADA	0						
19627	2023-02-01 00:00:00.000	DESPESA COM VIAGEM	-327						
22200	2023-02-01 00:00:00.000	SOFTWARE	-3285						
10495	2023-05-01 00:00:00.000	NADA	0						
2745	2023-08-01 00:00:00.000	SOFTWARE	-9987						
15603	2023-03-01 00:00:00.000	OUTROS CUSTOS	-2832						
12465	2023-05-01 00:00:00.000	NADA	0						
1187	2023-06-01 00:00:00.000	NADA	0						
2857	2023-08-01 00:00:00.000	NADA	0						
13686	2023-09-01 00:00:00.000	OUTROS CUSTOS	-6184						
6879	2023-03-01 00:00:00.000	MARKETING	-7667						
2984	2023-03-01 00:00:00.000	SOFTWARE	-4806						
7344	2023-04-01 00:00:00.000	NADA	0						
16542	2023-06-01 00:00:00.000	SOFTWARE	-2881						
14582	2023-07-01 00:00:00.000	DESPESA COM VIAGEM	-1671						
28190	2023-02-01 00:00:00.000	NADA	0						
25954	2023-05-01 00:00:00.000	NADA	0						
21059	2023-06-01 00:00:00.000	SOFTWARE	-4577						
23132	2023-07-01 00:00:00.000	OUTROS CUSTOS	-6231						
18411	2023-08-01 00:00:00.000	NADA	0						
17781	2023-04-01 00:00:00.000	DESPESA COM VIAGEM	-4393						
21889	2023-06-01 00:00:00.000	SOFTWARE	-7018						
6847	2023-02-01 00:00:00.000	DESPESA COM VIAGEM	-3022						
21808	2023-01-01 00:00:00.000	OUTROS CUSTOS	-9137						
2513	2023-06-01 00:00:00.000	NADA	0						
5591	2023-06-01 00:00:00.000	NADA	0						
11455	2023-07-01 00:00:00.000	NADA	0						
13791	2023-09-01 00:00:00.000	NADA	0						
14542	2023-02-01 00:00:00.000	NADA	0						
10219	2023-09-01 00:00:00.000	NADA	0						
10781	2023-06-01 00:00:00.000	SOFTWARE	-8838						
18465	2023-01-01 00:00:00.000	OUTROS CUSTOS	-8435						
27997	2023-04-01 00:00:00.000	DESPESA COM VIAGEM	-37						
26309	2023-05-01 00:00:00.000	MARKETING	-8869						
7297	2023-08-01 00:00:00.000	OUTROS CUSTOS	-3299						
18517	2023-01-01 00:00:00.000	OUTROS CUSTOS	-4433						
5291	2023-08-01 00:00:00.000	NADA	0						
28263	2023-02-01 00:00:00.000	DESPESA COM VIAGEM	-1999						
2909	2023-07-01 00:00:00.000	MARKETING	-3442						
15114	2023-05-01 00:00:00.000	SOFTWARE	-1693						
13529	2023-05-01 00:00:00.000	NADA	0						
11644	2023-01-01 00:00:00.000	MARKETING	-6993						
11944	2023-02-01 00:00:00.000	OUTROS CUSTOS	-3579						
3469	2023-04-01 00:00:00.000	SOFTWARE	-7478						
6432	2023-03-01 00:00:00.000	DESPESA COM VIAGEM	-6374						
12920	2023-03-01 00:00:00.000	SOFTWARE	-4991						
12158	2023-09-01 00:00:00.000	OUTROS CUSTOS	-2175						
31320	2023-09-01 00:00:00.000	NADA	0						
14757	2023-02-01 00:00:00.000	DESPESA COM VIAGEM	-7251						
753	2023-07-01 00:00:00.000	SOFTWARE	-1180						
28987	2023-09-01 00:00:00.000	DESPESA COM VIAGEM	-6809						
9784	2023-06-01 00:00:00.000	SOFTWARE	-8995						
13625	2023-07-01 00:00:00.000	OUTROS CUSTOS	-2751						
2791	2023-09-01 00:00:00.000	SOFTWARE	-6737						
23266	2023-02-01 00:00:00.000	SOFTWARE	-8776						
474	2023-06-01 00:00:00.000	DESPESA COM VIAGEM	-1703						
6500	2023-08-01 00:00:00.000	SOFTWARE	-3589						
25207	2023-02-01 00:00:00.000	OUTROS CUSTOS	-858						
18667	2023-02-01 00:00:00.000	OUTROS CUSTOS	-671						
30380	2023-02-01 00:00:00.000	MARKETING	-9982						
13551	2023-02-01 00:00:00.000	MARKETING	-4843						
13744	2023-05-01 00:00:00.000	NADA	0						
21957	2023-02-01 00:00:00.000	OUTROS CUSTOS	-3871						
28492	2023-03-01 00:00:00.000	DESPESA COM VIAGEM	-6923						
10512	2023-05-01 00:00:00.000	DESPESA COM VIAGEM	-7590						
25610	2023-09-01 00:00:00.000	MARKETING	-6671						
27422	2023-01-01 00:00:00.000	MARKETING	-9871						
11028	2023-02-01 00:00:00.000	SOFTWARE	-7253						
30822	2023-01-01 00:00:00.000	OUTROS CUSTOS	-5273						
25042	2023-01-01 00:00:00.000	DESPESA COM VIAGEM	-6709						
27165	2023-02-01 00:00:00.000	DESPESA COM VIAGEM	-3312						
28832	2023-05-01 00:00:00.000	NADA	0						
31517	2023-05-01 00:00:00.000	DESPESA COM VIAGEM	-8399						
30517	2023-01-01 00:00:00.000	SOFTWARE	-3174						
4143	2023-01-01 00:00:00.000	NADA	0						
22475	2023-04-01 00:00:00.000	NADA	0						
25879	2023-09-01 00:00:00.000	NADA	0						
29076	2023-03-01 00:00:00.000	DESPESA COM VIAGEM	-1576						
31648	2023-08-01 00:00:00.000	OUTROS CUSTOS	-3238						
26279	2023-05-01 00:00:00.000	NADA	0						
29279	2023-07-01 00:00:00.000	OUTROS CUSTOS	-5413						
28715	2023-08-01 00:00:00.000	MARKETING	-9473						
31651	2023-08-01 00:00:00.000	NADA	0						
25224	2023-04-01 00:00:00.000	NADA	0						
28495	2023-02-01 00:00:00.000	MARKETING	-4095						
27983	2023-05-01 00:00:00.000	NADA	0						
29897	2023-02-01 00:00:00.000	NADA	0						
25190	2023-02-01 00:00:00.000	DESPESA COM VIAGEM	-1649						
29311	2023-03-01 00:00:00.000	SOFTWARE	-492						
30272	2023-05-01 00:00:00.000	SOFTWARE	-5586						
27624	2023-05-01 00:00:00.000	NADA	0						
31617	2023-09-01 00:00:00.000	OUTROS CUSTOS	-3821						
28967	2023-03-01 00:00:00.000	NADA	0						
26734	2023-01-01 00:00:00.000	NADA	0						
29416	2023-09-01 00:00:00.000	DESPESA COM VIAGEM	-3187						
29669	2023-04-01 00:00:00.000	DESPESA COM VIAGEM	-9231						
29306	2023-06-01 00:00:00.000	MARKETING	-8201						
29278	2023-02-01 00:00:00.000	OUTROS CUSTOS	-1282						
25737	2023-01-01 00:00:00.000	SOFTWARE	-4077						
29391	2023-08-01 00:00:00.000	MARKETING	-9739						
31009	2023-07-01 00:00:00.000	OUTROS CUSTOS	-8593						
28054	2023-04-01 00:00:00.000	SOFTWARE	-4032						
25737	2023-09-01 00:00:00.000	OUTROS CUSTOS	-8924						
12468	2023-05-01 00:00:00.000	MARKETING	-3213						
24024	2023-07-01 00:00:00.000	NADA	0						
31133	2023-08-01 00:00:00.000	DESPESA COM VIAGEM	-3223						
28191	2023-01-01 00:00:00.000	NADA	0						
25032	2023-07-01 00:00:00.000	NADA	0						
29079	2023-03-01 00:00:00.000	OUTROS CUSTOS	-3995						
10283	2023-06-01 00:00:00.000	SOFTWARE	-6433						
28742	2023-05-01 00:00:00.000	OUTROS CUSTOS	-3579						
30820	2023-09-01 00:00:00.000	NADA	0						
12308	2023-06-01 00:00:00.000	DESPESA COM VIAGEM	-4359						
28194	2023-05-01 00:00:00.000	SOFTWARE	-347						
30389	2023-08-01 00:00:00.000	NADA	0						
30859	2023-05-01 00:00:00.000	DESPESA COM VIAGEM	-4464						
28297	2023-03-01 00:00:00.000	OUTROS CUSTOS	-4700						
11321	2023-03-01 00:00:00.000	SOFTWARE	-2953						
24390	2023-04-01 00:00:00.000	DESPESA COM VIAGEM	-3237						
662	2023-04-01 00:00:00.000	MARKETING	-3404						
29974	2023-05-01 00:00:00.000	MARKETING	-8359						
31362	2023-05-01 00:00:00.000	MARKETING	-1253						
28552	2023-06-01 00:00:00.000	NADA	0						
31843	2023-07-01 00:00:00.000	NADA	0						
26434	2023-04-01 00:00:00.000	DESPESA COM VIAGEM	-3193						
30469	2023-02-01 00:00:00.000	OUTROS CUSTOS	-3278						
9373	2023-04-01 00:00:00.000	SOFTWARE	-8813						
30608	2023-04-01 00:00:00.000	NADA	0						
3879	2023-05-01 00:00:00.000	NADA	0						
29476	2023-06-01 00:00:00.000	NADA	0						
30529	2023-08-01 00:00:00.000	DESPESA COM VIAGEM	-8335						
30272	2023-02-01 00:00:00.000	OUTROS CUSTOS	-3781						
29778	2023-04-01 00:00:00.000	DESPESA COM VIAGEM	-3582						
2830	2023-05-01 00:00:00.000	OUTROS CUSTOS	-9680						
22649	2023-05-01 00:00:00.000	DESPESA COM VIAGEM	-7587						
30204	2023-05-01 00:00:00.000	SOFTWARE	-4435						
24445	2023-07-01 00:00:00.000	MARKETING	-3498						
29493	2023-02-01 00:00:00.000	NADA	0						
31361	2023-07-01 00:00:00.000	SOFTWARE	-7652						
28095	2023-08-01 00:00:00.000	OUTROS CUSTOS	-37						
30344	2023-02-01 00:00:00.000	NADA	0						
29813	2023-05-01 00:00:00.000	MARKETING	-6329						
30339	2023-09-01 00:00:00.000	NADA	0						
5886	2023-01-01 00:00:00.000	SOFTWARE	-4926						
29101	2023-04-01 00:00:00.000	SOFTWARE	-1899						
22453	2023-05-01 00:00:00.000	SOFTWARE	-5108						
28521	2023-08-01 00:00:00.000	NADA	0						
28240	2023-08-01 00:00:00.000	MARKETING	-7776						
9350	2023-03-01 00:00:00.000	OUTROS CUSTOS	-553						
17263	2023-05-01 00:00:00.000	MARKETING	-1160						
30954	2023-08-01 00:00:00.000	NADA	0						
30624	2023-01-01 00:00:00.000	MARKETING	-8963						
28338	2023-05-01 00:00:00.000	NADA	0						
24432	2023-06-01 00:00:00.000	NADA	0						
30138	2023-06-01 00:00:00.000	NADA	0						
31505	2023-06-01 00:00:00.000	NADA	0						
17219	2023-09-01 00:00:00.000	OUTROS CUSTOS	-571						
29717	2023-03-01 00:00:00.000	NADA	0						
13991	2023-09-01 00:00:00.000	OUTROS CUSTOS	-3067						
28812	2023-01-01 00:00:00.000	OUTROS CUSTOS	-1585						
21725	2023-02-01 00:00:00.000	OUTROS CUSTOS	-2003						
28742	2023-02-01 00:00:00.000	OUTROS CUSTOS	-8782						
30897	2023-07-01 00:00:00.000	NADA	0						
28678	2023-08-01 00:00:00.000	NADA	0						
30998	2023-09-01 00:00:00.000	OUTROS CUSTOS	-4638						
28685	2023-01-01 00:00:00.000	SOFTWARE	-418						
29421	2023-05-01 00:00:00.000	SOFTWARE	-8003						
29196	2023-08-01 00:00:00.000	NADA	0						
27720	2023-07-01 00:00:00.000	DESPESA COM VIAGEM	-5660						
29416	2023-03-01 00:00:00.000	DESPESA COM VIAGEM	-4850						
7629	2023-05-01 00:00:00.000	NADA	0						
28294	2023-09-01 00:00:00.000	DESPESA COM VIAGEM	-953						
30390	2023-01-01 00:00:00.000	NADA	0						
30204	2023-02-01 00:00:00.000	OUTROS CUSTOS	-958						
27720	2023-06-01 00:00:00.000	NADA	0						
28552	2023-07-01 00:00:00.000	DESPESA COM VIAGEM	-4524						
31132	2023-04-01 00:00:00.000	NADA	0						
19431	2023-05-01 00:00:00.000	OUTROS CUSTOS	-6892						
27151	2023-06-01 00:00:00.000	DESPESA COM VIAGEM	-7185						
31888	2023-09-01 00:00:00.000	NADA	0						
14887	2023-07-01 00:00:00.000	OUTROS CUSTOS	-7159						
25444	2023-07-01 00:00:00.000	SOFTWARE	-8829						
28186	2023-08-01 00:00:00.000	DESPESA COM VIAGEM	-1088						
13241	2023-01-01 00:00:00.000	MARKETING	-4375						
15996	2023-03-01 00:00:00.000	DESPESA COM VIAGEM	-9454						
21861	2023-03-01 00:00:00.000	DESPESA COM VIAGEM	-4041						
23508	2023-06-01 00:00:00.000	DESPESA COM VIAGEM	-6175						
29427	2023-07-01 00:00:00.000	NADA	0						
10995	2023-07-01 00:00:00.000	MARKETING	-6004						
29298	2023-07-01 00:00:00.000	NADA	0						
20082	2023-01-01 00:00:00.000	SOFTWARE	-6239						
20816	2023-02-01 00:00:00.000	MARKETING	-4246						
12370	2023-03-01 00:00:00.000	SOFTWARE	-942						
28185	2023-09-01 00:00:00.000	SOFTWARE	-4288						
25210	2023-07-01 00:00:00.000	OUTROS CUSTOS	-5794						
15996	2023-01-01 00:00:00.000	MARKETING	-6991						
14113	2023-01-01 00:00:00.000	OUTROS CUSTOS	-2758						
13764	2023-02-01 00:00:00.000	DESPESA COM VIAGEM	-7551						
18465	2023-03-01 00:00:00.000	SOFTWARE	-182						
23142	2023-03-01 00:00:00.000	NADA	0						
16573	2023-05-01 00:00:00.000	SOFTWARE	-875						
13297	2023-09-01 00:00:00.000	OUTROS CUSTOS	-4487						
4375	2023-03-01 00:00:00.000	NADA	0						
17086	2023-07-01 00:00:00.000	OUTROS CUSTOS	-8985						
6595	2023-01-01 00:00:00.000	OUTROS CUSTOS	-4042						
30092	2023-02-01 00:00:00.000	SOFTWARE	-736						
30002	2023-02-01 00:00:00.000	SOFTWARE	-7197						
28233	2023-02-01 00:00:00.000	MARKETING	-5006						
9766	2023-04-01 00:00:00.000	MARKETING	-1286						
7344	2023-05-01 00:00:00.000	NADA	0						
11703	2023-05-01 00:00:00.000	NADA	0						
24420	2023-08-01 00:00:00.000	SOFTWARE	-498						
8261	2023-01-01 00:00:00.000	NADA	0						
18458	2023-02-01 00:00:00.000	MARKETING	-2331						
9708	2023-04-01 00:00:00.000	OUTROS CUSTOS	-3813						
17085	2023-05-01 00:00:00.000	NADA	0						
16873	2023-07-01 00:00:00.000	MARKETING	-3106						
14966	2023-09-01 00:00:00.000	NADA	0						
3644	2023-01-01 00:00:00.000	OUTROS CUSTOS	-1095						
15886	2023-08-01 00:00:00.000	SOFTWARE	-5105						
20529	2023-01-01 00:00:00.000	OUTROS CUSTOS	-6014						
1285	2023-04-01 00:00:00.000	MARKETING	-305						
19996	2023-01-01 00:00:00.000	DESPESA COM VIAGEM	-7723						
11891	2023-09-01 00:00:00.000	NADA	0						
17591	2023-01-01 00:00:00.000	DESPESA COM VIAGEM	-3725						
30267	2023-01-01 00:00:00.000	NADA	0						
10449	2023-03-01 00:00:00.000	MARKETING	-9913						
17338	2023-05-01 00:00:00.000	OUTROS CUSTOS	-2741						
16490	2023-06-01 00:00:00.000	DESPESA COM VIAGEM	-4093						
11811	2023-06-01 00:00:00.000	SOFTWARE	-5633						
25770	2023-08-01 00:00:00.000	NADA	0						
13632	2023-03-01 00:00:00.000	OUTROS CUSTOS	-8892						
24780	2023-03-01 00:00:00.000	OUTROS CUSTOS	-5663						
10167	2023-09-01 00:00:00.000	MARKETING	-4133						
18491	2023-07-01 00:00:00.000	MARKETING	-3903						
16698	2023-08-01 00:00:00.000	OUTROS CUSTOS	-28						
10023	2023-01-01 00:00:00.000	NADA	0						
13808	2023-01-01 00:00:00.000	MARKETING	-9536						
3787	2023-02-01 00:00:00.000	MARKETING	-8473						
17197	2023-08-01 00:00:00.000	SOFTWARE	-4168						
13370	2023-05-01 00:00:00.000	NADA	0						
18814	2023-06-01 00:00:00.000	DESPESA COM VIAGEM	-8497						
10219	2023-03-01 00:00:00.000	SOFTWARE	-6025						
30585	2023-06-01 00:00:00.000	NADA	0						
17610	2023-07-01 00:00:00.000	NADA	0						
15675	2023-08-01 00:00:00.000	NADA	0						
13313	2023-01-01 00:00:00.000	OUTROS CUSTOS	-669						
2701	2023-01-01 00:00:00.000	NADA	0						
6383	2023-02-01 00:00:00.000	NADA	0						
15358	2023-03-01 00:00:00.000	DESPESA COM VIAGEM	-5660						
15830	2023-06-01 00:00:00.000	NADA	0						
13487	2023-08-01 00:00:00.000	NADA	0						
17707	2023-07-01 00:00:00.000	MARKETING	-4886						
19522	2023-02-01 00:00:00.000	OUTROS CUSTOS	-2965						
10238	2023-03-01 00:00:00.000	OUTROS CUSTOS	-365						
14459	2023-06-01 00:00:00.000	MARKETING	-9514						
387	2023-08-01 00:00:00.000	SOFTWARE	-7053						
28688	2023-09-01 00:00:00.000	SOFTWARE	-5560						
10307	2023-03-01 00:00:00.000	NADA	0						
1015	2023-04-01 00:00:00.000	DESPESA COM VIAGEM	-2328						
26940	2023-06-01 00:00:00.000	MARKETING	-7040						
24378	2023-06-01 00:00:00.000	NADA	0						
14066	2023-07-01 00:00:00.000	OUTROS CUSTOS	-2087						
4375	2023-01-01 00:00:00.000	OUTROS CUSTOS	-8186						
24618	2023-02-01 00:00:00.000	SOFTWARE	-6126						
2906	2023-06-01 00:00:00.000	MARKETING	-1033						
13569	2023-06-01 00:00:00.000	NADA	0						
21830	2023-04-01 00:00:00.000	SOFTWARE	-5363						
12940	2023-03-01 00:00:00.000	MARKETING	-3393						
19767	2023-04-01 00:00:00.000	SOFTWARE	-1062						
13889	2023-06-01 00:00:00.000	MARKETING	-3434						
15028	2023-06-01 00:00:00.000	MARKETING	-2901						
10801	2023-06-01 00:00:00.000	NADA	0						
26389	2023-08-01 00:00:00.000	SOFTWARE	-1306						
10872	2023-06-01 00:00:00.000	NADA	0						
13297	2023-01-01 00:00:00.000	DESPESA COM VIAGEM	-8569						
12968	2023-06-01 00:00:00.000	NADA	0						
24722	2023-09-01 00:00:00.000	DESPESA COM VIAGEM	-3444						
29970	2023-02-01 00:00:00.000	MARKETING	-8528						
11930	2023-04-01 00:00:00.000	NADA	0						
21861	2023-09-01 00:00:00.000	MARKETING	-3123						
22889	2023-09-01 00:00:00.000	DESPESA COM VIAGEM	-2713						
11285	2023-01-01 00:00:00.000	NADA	0						
12968	2023-07-01 00:00:00.000	SOFTWARE	-8425						
14860	2023-02-01 00:00:00.000	SOFTWARE	-5643						
10880	2023-02-01 00:00:00.000	DESPESA COM VIAGEM	-7510						
23236	2023-05-01 00:00:00.000	NADA	0						
13502	2023-08-01 00:00:00.000	NADA	0						
13529	2023-04-01 00:00:00.000	NADA	0						
14921	2023-06-01 00:00:00.000	NADA	0						
24463	2023-02-01 00:00:00.000	NADA	0						
2819	2023-06-01 00:00:00.000	OUTROS CUSTOS	-9955						
4661	2023-07-01 00:00:00.000	SOFTWARE	-6724						
2819	2023-07-01 00:00:00.000	NADA	0						
21853	2023-07-01 00:00:00.000	DESPESA COM VIAGEM	-1893						
13135	2023-01-01 00:00:00.000	MARKETING	-6915						
10167	2023-03-01 00:00:00.000	NADA	0						
13756	2023-03-01 00:00:00.000	SOFTWARE	-9362						
14195	2023-06-01 00:00:00.000	DESPESA COM VIAGEM	-5940						
3777	2023-06-01 00:00:00.000	DESPESA COM VIAGEM	-5537						
10444	2023-07-01 00:00:00.000	OUTROS CUSTOS	-4482						
29326	2023-01-01 00:00:00.000	NADA	0						
22375	2023-01-01 00:00:00.000	OUTROS CUSTOS	-3538						
13528	2023-02-01 00:00:00.000	OUTROS CUSTOS	-8574						
11839	2023-03-01 00:00:00.000	NADA	0						
15840	2023-05-01 00:00:00.000	NADA	0						
22158	2023-07-01 00:00:00.000	DESPESA COM VIAGEM	-7583						
15348	2023-08-01 00:00:00.000	MARKETING	-6539						
16241	2023-08-01 00:00:00.000	OUTROS CUSTOS	-5671						
11177	2023-01-01 00:00:00.000	OUTROS CUSTOS	-1542						
10784	2023-06-01 00:00:00.000	MARKETING	-2802						
14574	2023-08-01 00:00:00.000	NADA	0						
17945	2023-08-01 00:00:00.000	DESPESA COM VIAGEM	-5887						
27838	2023-05-01 00:00:00.000	OUTROS CUSTOS	-2202						
11666	2023-02-01 00:00:00.000	MARKETING	-4506						
13783	2023-07-01 00:00:00.000	DESPESA COM VIAGEM	-8099						
13554	2023-06-01 00:00:00.000	NADA	0						
27016	2023-09-01 00:00:00.000	MARKETING	-44						
12505	2023-06-01 00:00:00.000	SOFTWARE	-1496						
13735	2023-09-01 00:00:00.000	SOFTWARE	-661						
21881	2023-01-01 00:00:00.000	DESPESA COM VIAGEM	-5253						
4625	2023-04-01 00:00:00.000	NADA	0						
586	2023-09-01 00:00:00.000	NADA	0						
3866	2023-05-01 00:00:00.000	OUTROS CUSTOS	-5600						
18313	2023-07-01 00:00:00.000	NADA	0						
368	2023-08-01 00:00:00.000	SOFTWARE	-1682						
3329	2023-05-01 00:00:00.000	DESPESA COM VIAGEM	-2633						
11747	2023-09-01 00:00:00.000	MARKETING	-4902						
27830	2023-03-01 00:00:00.000	NADA	0						
26805	2023-01-01 00:00:00.000	NADA	0						
15070	2023-01-01 00:00:00.000	OUTROS CUSTOS	-8194						
26279	2023-02-01 00:00:00.000	MARKETING	-1061						
30275	2023-04-01 00:00:00.000	SOFTWARE	-1171						
30424	2023-08-01 00:00:00.000	OUTROS CUSTOS	-9531						
30751	2023-01-01 00:00:00.000	NADA	0						
23560	2023-05-01 00:00:00.000	SOFTWARE	-6742						
25240	2023-09-01 00:00:00.000	SOFTWARE	-1033						
14086	2023-05-01 00:00:00.000	DESPESA COM VIAGEM	-9408						
27020	2023-05-01 00:00:00.000	NADA	0						
27063	2023-07-01 00:00:00.000	SOFTWARE	-4009						
10774	2023-02-01 00:00:00.000	DESPESA COM VIAGEM	-1416						
22042	2023-01-01 00:00:00.000	OUTROS CUSTOS	-7123						
31070	2023-04-01 00:00:00.000	NADA	0						
25388	2023-06-01 00:00:00.000	NADA	0						
29425	2023-07-01 00:00:00.000	NADA	0						
9350	2023-09-01 00:00:00.000	NADA	0						
27176	2023-01-01 00:00:00.000	OUTROS CUSTOS	-2196						
13896	2023-03-01 00:00:00.000	NADA	0						
3016	2023-06-01 00:00:00.000	OUTROS CUSTOS	-1452						
31413	2023-07-01 00:00:00.000	OUTROS CUSTOS	-9710						
22287	2023-09-01 00:00:00.000	DESPESA COM VIAGEM	-1583						
13896	2023-09-01 00:00:00.000	SOFTWARE	-3011						
25562	2023-02-01 00:00:00.000	OUTROS CUSTOS	-4653						
27818	2023-04-01 00:00:00.000	MARKETING	-1584						
28033	2023-02-01 00:00:00.000	SOFTWARE	-8362						
29203	2023-03-01 00:00:00.000	NADA	0						
28148	2023-06-01 00:00:00.000	NADA	0						
28827	2023-09-01 00:00:00.000	OUTROS CUSTOS	-7625						
28167	2023-06-01 00:00:00.000	OUTROS CUSTOS	-9761						
30820	2023-01-01 00:00:00.000	SOFTWARE	-635						
27199	2023-04-01 00:00:00.000	SOFTWARE	-8564						
21984	2023-03-01 00:00:00.000	NADA	0						
2920	2023-07-01 00:00:00.000	OUTROS CUSTOS	-9643						
26641	2023-01-01 00:00:00.000	NADA	0						
30179	2023-03-01 00:00:00.000	DESPESA COM VIAGEM	-1896						
28177	2023-05-01 00:00:00.000	MARKETING	-3792						
28209	2023-04-01 00:00:00.000	NADA	0						
